Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Tardiness
Job_014,6,1190.89,2964.1100038218874,M7,2998.2,85.0,3083.2,119.09
Job_014,7,1190.89,2964.1100038218874,M3,3083.2,98.0,3181.2,217.09
Job_014,8,1190.89,2964.1100038218874,M9,3181.2,22.0,3203.2,239.09
Job_014,9,1190.89,2964.1100038218874,M5,3362.0,43.0,3405.0,440.89
Job_018,9,1429.61,2891.501300860792,M7,2952.6,45.0,2997.6,106.1
Job_020,8,1528.05,2908.7251174796374,M7,2880.0,72.0,2952.0,43.27
Job_020,9,1528.05,2908.7251174796374,M8,2952.0,30.0,2982.0,73.27
Job_021,4,1592.78,3130.473072016537,M8,2982.6,90.0,3072.6,0.0
Job_021,5,1592.78,3130.473072016537,M5,3072.6,10.0,3082.6,0.0
Job_021,6,1592.78,3130.473072016537,M7,3083.8,12.0,3095.8,0.0
Job_021,7,1592.78,3130.473072016537,M6,3136.42,89.0,3225.42,94.95
Job_021,8,1592.78,3130.473072016537,M9,3225.42,45.0,3270.42,139.95
Job_021,9,1592.78,3130.473072016537,M4,3270.42,33.0,3303.42,172.95
Job_022,2,1647.97,3421.1900038218873,M0,2922.42,71.0,2993.42,0.0
Job_022,3,1647.97,3421.1900038218873,M4,2993.42,99.0,3092.42,0.0
Job_022,4,1647.97,3421.1900038218873,M6,3126.82,9.0,3135.82,0.0
Job_022,5,1647.97,3421.1900038218873,M8,3162.8,52.0,3214.8,0.0
Job_022,6,1647.97,3421.1900038218873,M7,3214.8,85.0,3299.8,0.0
Job_022,7,1647.97,3421.1900038218873,M3,3452.42,98.0,3550.42,129.23
Job_022,8,1647.97,3421.1900038218873,M9,3550.42,22.0,3572.42,151.23
Job_022,9,1647.97,3421.1900038218873,M5,3572.42,43.0,3615.42,194.23
Job_024,6,1759.39,3102.1642319017647,M0,3014.22,47.0,3061.22,0.0
Job_024,7,1759.39,3102.1642319017647,M6,3061.22,65.0,3126.22,24.06
Job_024,8,1759.39,3102.1642319017647,M4,3126.22,6.0,3132.22,30.06
Job_024,9,1759.39,3102.1642319017647,M7,3132.22,25.0,3157.22,55.06
Job_025,6,1799.74,2925.9377428853513,M9,2990.7,32.0,3022.7,96.76
Job_025,7,1799.74,2925.9377428853513,M8,3073.2,89.0,3162.2,236.26
Job_025,8,1799.74,2925.9377428853513,M7,3162.2,30.0,3192.2,266.26
Job_025,9,1799.74,2925.9377428853513,M4,3192.2,55.0,3247.2,321.26
Job_026,3,1955.63,3414.814094748087,M5,2881.88,74.0,2955.88,0.0
Job_026,4,1955.63,3414.814094748087,M4,3132.82,32.0,3164.82,0.0
Job_026,5,1955.63,3414.814094748087,M6,3233.62,88.0,3321.62,0.0
Job_026,6,1955.63,3414.814094748087,M8,3321.62,19.0,3340.62,0.0
Job_026,7,1955.63,3414.814094748087,M9,3373.62,48.0,3421.62,6.81
Job_026,8,1955.63,3414.814094748087,M7,3421.62,36.0,3457.62,42.81
Job_026,9,1955.63,3414.814094748087,M3,3680.22,79.0,3759.22,344.41
Job_027,1,2188.04,3804.242049284987,M1,2921.82,69.0,2990.82,0.0
Job_027,2,2188.04,3804.242049284987,M3,3181.8,76.0,3257.8,0.0
Job_027,3,2188.04,3804.242049284987,M5,3257.8,51.0,3308.8,0.0
Job_027,4,2188.04,3804.242049284987,M2,3338.22,85.0,3423.22,0.0
Job_027,5,2188.04,3804.242049284987,M9,3670.4,11.0,3681.4,0.0
Job_027,6,2188.04,3804.242049284987,M6,3681.4,40.0,3721.4,0.0
Job_027,7,2188.04,3804.242049284987,M7,3721.4,89.0,3810.4,6.16
Job_027,8,2188.04,3804.242049284987,M4,3946.8,26.0,3972.8,168.56
Job_027,9,2188.04,3804.242049284987,M8,4073.62,74.0,4147.62,343.38
Job_028,1,2221.95,3683.841300860792,M0,2994.02,13.0,3007.02,0.0
Job_028,2,2221.95,3683.841300860792,M2,3007.02,61.0,3068.02,0.0
Job_028,3,2221.95,3683.841300860792,M6,3226.02,7.0,3233.02,0.0
Job_028,4,2221.95,3683.841300860792,M8,3233.02,64.0,3297.02,0.0
Job_028,5,2221.95,3683.841300860792,M9,3297.02,76.0,3373.02,0.0
Job_028,6,2221.95,3683.841300860792,M5,3480.2,47.0,3527.2,0.0
Job_028,7,2221.95,3683.841300860792,M3,3627.62,52.0,3679.62,0.0
Job_028,8,2221.95,3683.841300860792,M4,3707.0,90.0,3797.0,113.16
Job_028,9,2221.95,3683.841300860792,M7,3811.0,45.0,3856.0,172.16
Job_029,0,2331.94,3791.1240947480874,M2,3068.62,31.0,3099.62,0.0
Job_029,1,2331.94,3791.1240947480874,M0,3135.02,86.0,3221.02,0.0
Job_029,2,2331.94,3791.1240947480874,M1,3329.22,46.0,3375.22,0.0
Job_029,3,2331.94,3791.1240947480874,M5,3405.6,74.0,3479.6,0.0
Job_029,4,2331.94,3791.1240947480874,M4,3479.6,32.0,3511.6,0.0
Job_029,5,2331.94,3791.1240947480874,M6,3511.6,88.0,3599.6,0.0
Job_029,6,2331.94,3791.1240947480874,M8,3602.8,19.0,3621.8,0.0
Job_029,7,2331.94,3791.1240947480874,M9,3621.8,48.0,3669.8,0.0
Job_029,8,2331.94,3791.1240947480874,M7,3669.8,36.0,3705.8,0.0
Job_029,9,2331.94,3791.1240947480874,M3,3759.82,79.0,3838.82,47.7
Job_030,0,2384.71,4000.912049284987,M0,3251.22,76.0,3327.22,0.0
Job_030,1,2384.71,4000.912049284987,M1,3457.42,69.0,3526.42,0.0
Job_030,2,2384.71,4000.912049284987,M3,3551.02,76.0,3627.02,0.0
Job_030,3,2384.71,4000.912049284987,M5,3858.2,51.0,3909.2,0.0
Job_030,4,2384.71,4000.912049284987,M2,3909.2,85.0,3994.2,0.0
Job_030,5,2384.71,4000.912049284987,M9,4278.42,11.0,4289.42,288.51
Job_030,6,2384.71,4000.912049284987,M6,4289.42,40.0,4329.42,328.51
Job_030,7,2384.71,4000.912049284987,M7,4329.42,89.0,4418.42,417.51
Job_030,8,2384.71,4000.912049284987,M4,4418.42,26.0,4444.42,443.51
Job_030,9,2384.71,4000.912049284987,M8,4444.42,74.0,4518.42,517.51
Job_031,0,2443.56,3824.235117479637,M0,3061.82,43.0,3104.82,0.0
Job_031,1,2443.56,3824.235117479637,M2,3184.82,90.0,3274.82,0.0
Job_031,2,2443.56,3824.235117479637,M4,3581.8,75.0,3656.8,0.0
Job_031,3,2443.56,3824.235117479637,M9,3754.6,11.0,3765.6,0.0
Job_031,4,2443.56,3824.235117479637,M3,3935.02,69.0,4004.02,179.78
Job_031,5,2443.56,3824.235117479637,M1,4004.02,28.0,4032.02,207.78
