Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Tardiness
Job_002,9,152.78,1690.4730720165371,M4,1539.6,33.0,1572.6,0.0
Job_003,3,207.97,1981.190003821887,M4,1440.0,99.0,1539.0,0.0
Job_003,4,207.97,1981.190003821887,M6,1539.0,9.0,1548.0,0.0
Job_003,5,207.97,1981.190003821887,M8,1548.0,52.0,1600.0,0.0
Job_003,6,207.97,1981.190003821887,M7,1600.0,85.0,1685.0,0.0
Job_003,7,207.97,1981.190003821887,M3,1685.0,98.0,1783.0,0.0
Job_003,8,207.97,1981.190003821887,M9,1807.2,22.0,1829.2,0.0
Job_003,9,207.97,1981.190003821887,M5,1829.2,43.0,1872.2,0.0
Job_008,2,748.04,2364.242049284987,M3,1532.08,76.0,1608.08,0.0
Job_008,3,748.04,2364.242049284987,M5,1617.19,51.0,1668.19,0.0
Job_008,4,748.04,2364.242049284987,M2,1724.99,85.0,1809.99,0.0
Job_008,5,748.04,2364.242049284987,M9,1829.8,11.0,1840.8,0.0
Job_008,6,748.04,2364.242049284987,M6,1840.8,40.0,1880.8,0.0
Job_008,7,748.04,2364.242049284987,M7,1917.2,89.0,2006.2,0.0
Job_008,8,748.04,2364.242049284987,M4,2006.2,26.0,2032.2,0.0
Job_008,9,748.04,2364.242049284987,M8,2032.2,74.0,2106.2,0.0
Job_009,7,781.95,2243.841300860792,M3,1479.48,52.0,1531.48,0.0
Job_009,8,781.95,2243.841300860792,M4,1725.0,90.0,1815.0,0.0
Job_009,9,781.95,2243.841300860792,M7,1815.0,45.0,1860.0,0.0
Job_010,2,891.94,2351.1240947480874,M1,1496.59,46.0,1542.59,0.0
Job_010,3,891.94,2351.1240947480874,M5,1542.59,74.0,1616.59,0.0
Job_010,4,891.94,2351.1240947480874,M4,1642.8,32.0,1674.8,0.0
Job_010,5,891.94,2351.1240947480874,M6,1674.8,88.0,1762.8,0.0
Job_010,6,891.94,2351.1240947480874,M8,1762.8,19.0,1781.8,0.0
Job_010,7,891.94,2351.1240947480874,M9,1841.4,48.0,1889.4,0.0
Job_010,8,891.94,2351.1240947480874,M7,2006.8,36.0,2042.8,0.0
Job_010,9,891.94,2351.1240947480874,M3,2042.8,79.0,2121.8,0.0
Job_011,0,944.71,2560.912049284987,M0,1573.28,76.0,1649.28,0.0
Job_011,1,944.71,2560.912049284987,M1,1894.59,69.0,1963.59,0.0
Job_011,2,944.71,2560.912049284987,M3,2122.4,76.0,2198.4,0.0
Job_011,3,944.71,2560.912049284987,M5,2198.4,51.0,2249.4,0.0
Job_011,4,944.71,2560.912049284987,M2,2249.4,85.0,2334.4,0.0
Job_011,5,944.71,2560.912049284987,M9,2382.6,11.0,2393.6,0.0
Job_011,6,944.71,2560.912049284987,M6,2393.6,40.0,2433.6,0.0
Job_011,7,944.71,2560.912049284987,M7,2530.8,89.0,2619.8,58.89
Job_011,8,944.71,2560.912049284987,M4,2667.4,26.0,2693.4,132.49
Job_011,9,944.71,2560.912049284987,M8,2910.2,74.0,2984.2,423.29
Job_012,0,1003.56,2384.235117479637,M0,1470.48,43.0,1513.48,0.0
Job_012,1,1003.56,2384.235117479637,M2,1513.48,90.0,1603.48,0.0
Job_012,2,1003.56,2384.235117479637,M4,1815.6,75.0,1890.6,0.0
Job_012,3,1003.56,2384.235117479637,M9,1890.6,11.0,1901.6,0.0
Job_012,4,1003.56,2384.235117479637,M3,1933.6,69.0,2002.6,0.0
