Job,Operation,Arrival,Machine,Start,Processing Time,Flow time,End
Job_002,9,152.78,M4,1542.63,33.0,1422.85,1575.63
Job_005,7,319.39,M6,1616.96,65.0,1362.57,1681.96
Job_005,8,319.39,M4,1685.27,6.0,1371.88,1691.27
Job_005,9,319.39,M7,1706.96,25.0,1412.57,1731.96
Job_007,6,515.63,M8,1457.51,19.0,960.88,1476.51
Job_007,7,515.63,M9,1488.96,48.0,1021.33,1536.96
Job_007,8,515.63,M7,1536.96,36.0,1057.33,1572.96
Job_007,9,515.63,M3,1724.89,79.0,1288.26,1803.89
Job_008,5,748.04,M9,1477.96,11.0,740.92,1488.96
Job_008,6,748.04,M6,1488.96,40.0,780.92,1528.96
Job_008,7,748.04,M7,1617.96,89.0,958.92,1706.96
Job_008,8,748.04,M4,1760.27,26.0,1038.23,1786.27
Job_008,9,748.04,M8,1888.89,74.0,1214.85,1962.89
Job_009,8,781.95,M4,1452.63,90.0,760.68,1542.63
Job_009,9,781.95,M7,1572.96,45.0,836.01,1617.96
Job_010,5,891.94,M6,1528.96,88.0,725.02,1616.96
Job_010,6,891.94,M8,1616.96,19.0,744.02,1635.96
Job_010,7,891.94,M9,1635.96,48.0,792.02,1683.96
Job_010,8,891.94,M7,1731.96,36.0,876.02,1767.96
Job_010,9,891.94,M3,1839.89,79.0,1026.95,1918.89
Job_011,1,944.71,M1,1514.89,69.0,639.18,1583.89
Job_011,2,944.71,M3,1583.89,76.0,715.18,1659.89
Job_011,3,944.71,M5,1899.89,51.0,1006.18,1950.89
Job_011,4,944.71,M2,1950.89,85.0,1091.18,2035.89
Job_011,5,944.71,M9,2035.89,11.0,1102.18,2046.89
Job_011,6,944.71,M6,2046.89,40.0,1142.18,2086.89
Job_011,7,944.71,M7,2086.89,89.0,1231.18,2175.89
Job_011,8,944.71,M4,2175.89,26.0,1257.18,2201.89
Job_011,9,944.71,M8,2287.89,74.0,1417.18,2361.89
Job_012,4,1003.56,M3,1452.63,69.0,518.07,1521.63
Job_012,5,1003.56,M1,1661.89,28.0,686.33,1689.89
Job_012,6,1003.56,M6,1689.89,46.0,732.33,1735.89
Job_012,7,1003.56,M5,1743.89,46.0,786.33,1789.89
Job_012,8,1003.56,M7,1830.27,72.0,898.71,1902.27
Job_012,9,1003.56,M8,2149.89,30.0,1176.33,2179.89
Job_013,0,1185.73,M2,1515.27,84.0,413.54,1599.27
Job_013,1,1185.73,M1,1689.89,2.0,506.16,1691.89
Job_013,2,1185.73,M5,1691.89,52.0,558.16,1743.89
Job_013,3,1185.73,M3,1954.89,95.0,864.16,2049.89
Job_013,4,1185.73,M8,2049.89,48.0,912.16,2097.89
Job_013,5,1185.73,M9,2097.89,72.0,984.16,2169.89
Job_013,6,1185.73,M0,2377.89,47.0,1239.16,2424.89
Job_013,7,1185.73,M6,2424.89,65.0,1304.16,2489.89
Job_013,8,1185.73,M4,2489.89,6.0,1310.16,2495.89
Job_013,9,1185.73,M7,2495.89,25.0,1335.16,2520.89
Job_014,2,1190.89,M0,1515.27,71.0,395.38,1586.27
Job_014,3,1190.89,M4,1586.27,99.0,494.38,1685.27
Job_014,4,1190.89,M6,1735.89,9.0,554.0,1744.89
Job_014,5,1190.89,M8,2097.89,52.0,959.0,2149.89
Job_014,6,1190.89,M7,2231.89,85.0,1126.0,2316.89
Job_014,7,1190.89,M3,2348.89,98.0,1256.0,2446.89
Job_014,8,1190.89,M9,2478.89,22.0,1310.0,2500.89
Job_014,9,1190.89,M5,2500.89,43.0,1353.0,2543.89
Job_015,2,1197.28,M1,1492.89,22.0,317.61,1514.89
Job_015,3,1197.28,M5,1514.89,61.0,378.61,1575.89
Job_015,4,1197.28,M3,1659.89,26.0,488.61,1685.89
Job_015,5,1197.28,M4,1691.27,69.0,562.99,1760.27
Job_015,6,1197.28,M8,1760.27,21.0,583.99,1781.27
Job_015,7,1197.28,M7,1781.27,49.0,632.99,1830.27
Job_015,8,1197.28,M9,1830.27,72.0,704.99,1902.27
Job_015,9,1197.28,M6,1902.27,53.0,757.99,1955.27
Job_016,1,1198.72,M0,1586.27,85.0,472.55,1671.27
Job_016,2,1198.72,M3,1685.89,39.0,526.17,1724.89
Job_016,3,1198.72,M2,1724.89,74.0,600.17,1798.89
Job_016,4,1198.72,M8,1798.89,90.0,690.17,1888.89
Job_016,5,1198.72,M5,1996.95,10.0,808.23,2006.95
Job_016,6,1198.72,M7,2074.89,12.0,888.17,2086.89
Job_016,7,1198.72,M6,2323.89,89.0,1214.17,2412.89
Job_016,8,1198.72,M9,2412.89,45.0,1259.17,2457.89
Job_016,9,1198.72,M4,2495.89,33.0,1330.17,2528.89
Job_017,0,1324.04,M0,1474.95,29.0,179.91,1503.95
Job_017,1,1324.04,M1,1583.89,78.0,337.85,1661.89
Job_017,2,1324.04,M2,1661.89,9.0,346.85,1670.89
Job_017,3,1324.04,M3,1803.89,36.0,515.85,1839.89
Job_017,4,1324.04,M4,1839.89,49.0,564.85,1888.89
Job_017,5,1324.04,M5,1888.89,11.0,575.85,1899.89
Job_017,6,1324.04,M6,2103.89,62.0,841.85,2165.89
Job_017,7,1324.04,M7,2175.89,56.0,907.85,2231.89
Job_017,8,1324.04,M8,2243.89,44.0,963.85,2287.89
Job_017,9,1324.04,M9,2336.89,21.0,1033.85,2357.89
Job_018,0,1429.61,M1,1691.89,85.0,347.28,1776.89
Job_018,1,1429.61,M0,1776.89,13.0,360.28,1789.89
Job_018,2,1429.61,M2,2035.89,61.0,667.28,2096.89
Job_018,3,1429.61,M6,2096.89,7.0,674.28,2103.89
Job_018,4,1429.61,M8,2179.89,64.0,814.28,2243.89
Job_018,5,1429.61,M9,2243.89,76.0,890.28,2319.89
Job_018,6,1429.61,M5,2322.89,47.0,940.28,2369.89
Job_018,7,1429.61,M3,2554.89,52.0,1177.28,2606.89
Job_018,8,1429.61,M4,2606.89,90.0,1267.28,2696.89
Job_018,9,1429.61,M7,2919.89,45.0,1535.28,2964.89
Job_019,0,1440.0,M0,1714.27,29.0,303.27,1743.27
Job_019,1,1440.0,M1,1776.89,78.0,414.89,1854.89
Job_019,2,1440.0,M2,1895.95,9.0,464.95,1904.95
Job_019,3,1440.0,M3,1918.89,36.0,514.89,1954.89
Job_019,4,1440.0,M4,2201.89,49.0,810.89,2250.89
Job_019,5,1440.0,M5,2250.89,11.0,821.89,2261.89
Job_019,6,1440.0,M6,2261.89,62.0,883.89,2323.89
Job_019,7,1440.0,M7,2325.95,56.0,941.95,2381.95
Job_019,8,1440.0,M8,2381.95,44.0,985.95,2425.95
Job_019,9,1440.0,M9,2457.89,21.0,1038.89,2478.89
Job_020,0,1528.05,M0,1671.27,43.0,186.22,1714.27
Job_020,1,1528.05,M2,1805.95,90.0,367.9,1895.95
Job_020,2,1528.05,M4,2250.89,75.0,797.84,2325.89
Job_020,3,1528.05,M9,2325.89,11.0,808.84,2336.89
Job_020,4,1528.05,M3,2485.89,69.0,1026.84,2554.89
Job_020,5,1528.05,M1,2554.89,28.0,1054.84,2582.89
Job_020,6,1528.05,M6,2582.89,46.0,1100.84,2628.89
