Job,Operation,Arrival,Deadline,Machine,Start,Processing Time,End,Tardiness
Job_030,7,2384.71,4000.912049284987,M7,4626.16,89.0,4715.16,714.25
Job_030,8,2384.71,4000.912049284987,M4,4715.16,26.0,4741.16,740.25
Job_030,9,2384.71,4000.912049284987,M8,4882.96,74.0,4956.96,956.05
Job_032,9,2625.73,3968.504231901765,M7,4332.6,25.0,4357.6,389.1
Job_033,4,2630.89,4404.1100038218865,M6,4326.56,9.0,4335.56,0.0
Job_033,5,2630.89,4404.1100038218865,M8,4409.01,52.0,4461.01,56.9
Job_033,6,2630.89,4404.1100038218865,M7,4461.01,85.0,4546.01,141.9
Job_033,7,2630.89,4404.1100038218865,M3,4546.01,98.0,4644.01,239.9
Job_033,8,2630.89,4404.1100038218865,M9,4644.01,22.0,4666.01,261.9
Job_033,9,2630.89,4404.1100038218865,M5,4666.01,43.0,4709.01,304.9
Job_035,6,2638.72,4176.413072016537,M7,4320.0,12.0,4332.0,155.59
Job_035,7,2638.72,4176.413072016537,M6,4336.16,89.0,4425.16,248.75
Job_035,8,2638.72,4176.413072016537,M9,4429.8,45.0,4474.8,298.39
Job_035,9,2638.72,4176.413072016537,M4,4474.8,33.0,4507.8,331.39
Job_037,5,2869.61,4331.501300860793,M9,4331.6,76.0,4407.6,76.1
Job_037,6,2869.61,4331.501300860793,M5,4407.6,47.0,4454.6,123.1
Job_037,7,2869.61,4331.501300860793,M3,4454.6,52.0,4506.6,175.1
Job_037,8,2869.61,4331.501300860793,M4,4508.4,90.0,4598.4,266.9
Job_037,9,2869.61,4331.501300860793,M7,4788.36,45.0,4833.36,501.86
Job_038,8,2880.0,3949.3464145185426,M8,4342.81,44.0,4386.81,437.46
Job_038,9,2880.0,3949.3464145185426,M9,4408.2,21.0,4429.2,479.85
Job_039,3,2968.05,4348.725117479637,M9,4320.0,11.0,4331.0,0.0
Job_039,4,2968.05,4348.725117479637,M3,4359.6,69.0,4428.6,79.87
Job_039,5,2968.05,4348.725117479637,M1,4428.6,28.0,4456.6,107.87
Job_039,6,2968.05,4348.725117479637,M6,4458.36,46.0,4504.36,155.63
Job_039,7,2968.05,4348.725117479637,M5,4504.36,46.0,4550.36,201.63
Job_039,8,2968.05,4348.725117479637,M7,4715.76,72.0,4787.76,439.03
Job_039,9,2968.05,4348.725117479637,M8,4787.76,30.0,4817.76,469.03
Job_040,2,3032.78,4570.473072016537,M3,4320.0,39.0,4359.0,0.0
Job_040,3,3032.78,4570.473072016537,M2,4415.4,74.0,4489.4,0.0
Job_040,4,3032.78,4570.473072016537,M8,4489.4,90.0,4579.4,8.93
Job_040,5,3032.78,4570.473072016537,M5,4603.56,10.0,4613.56,43.09
Job_040,6,3032.78,4570.473072016537,M7,4613.56,12.0,4625.56,55.09
Job_040,7,3032.78,4570.473072016537,M6,4625.56,89.0,4714.56,144.09
Job_040,8,3032.78,4570.473072016537,M9,4796.36,45.0,4841.36,270.89
Job_040,9,3032.78,4570.473072016537,M4,4841.36,33.0,4874.36,303.89
Job_041,0,3087.97,4861.190003821886,M1,4322.6,81.0,4403.6,0.0
Job_041,1,3087.97,4861.190003821886,M2,4490.0,95.0,4585.0,0.0
Job_041,2,3087.97,4861.190003821886,M0,4639.0,71.0,4710.0,0.0
Job_041,3,3087.97,4861.190003821886,M4,4741.76,99.0,4840.76,0.0
Job_041,4,3087.97,4861.190003821886,M6,4840.76,9.0,4849.76,0.0
Job_041,5,3087.97,4861.190003821886,M8,5006.16,52.0,5058.16,196.97
Job_041,6,3087.97,4861.190003821886,M7,5058.16,85.0,5143.16,281.97
Job_041,7,3087.97,4861.190003821886,M3,5195.36,98.0,5293.36,432.17
Job_041,8,3087.97,4861.190003821886,M9,5293.36,22.0,5315.36,454.17
Job_041,9,3087.97,4861.190003821886,M5,5315.36,43.0,5358.36,497.17
Job_042,6,3126.61,4190.542002293132,M8,4387.41,21.0,4408.41,217.87
Job_042,7,3126.61,4190.542002293132,M7,4408.41,49.0,4457.41,266.87
Job_042,8,3126.61,4190.542002293132,M9,4475.4,72.0,4547.4,356.86
Job_042,9,3126.61,4190.542002293132,M6,4547.4,53.0,4600.4,409.86
Job_043,1,3199.39,4542.164231901765,M1,4320.0,2.0,4322.0,0.0
Job_043,2,3199.39,4542.164231901765,M5,4550.96,52.0,4602.96,60.8
Job_043,3,3199.39,4542.164231901765,M3,4644.61,95.0,4739.61,197.45
Job_043,4,3199.39,4542.164231901765,M8,4957.56,48.0,5005.56,463.4
Job_043,5,3199.39,4542.164231901765,M9,5005.56,72.0,5077.56,535.4
Job_043,6,3199.39,4542.164231901765,M0,5077.56,47.0,5124.56,582.4
Job_043,7,3199.39,4542.164231901765,M6,5124.56,65.0,5189.56,647.4
Job_043,8,3199.39,4542.164231901765,M4,5227.6,6.0,5233.6,691.44
Job_043,9,3199.39,4542.164231901765,M7,5233.6,25.0,5258.6,716.44
Job_044,4,3239.74,4365.937742885351,M6,4425.76,32.0,4457.76,91.82
Job_044,5,3239.74,4365.937742885351,M5,4482.76,21.0,4503.76,137.82
Job_044,6,3239.74,4365.937742885351,M9,4548.0,32.0,4580.0,214.06
Job_044,7,3239.74,4365.937742885351,M8,4580.0,89.0,4669.0,303.06
Job_044,8,3239.74,4365.937742885351,M7,4833.96,30.0,4863.96,498.02
Job_044,9,3239.74,4365.937742885351,M4,4874.96,55.0,4929.96,564.02
Job_045,2,3395.63,4854.814094748087,M1,4542.8,46.0,4588.8,0.0
Job_045,3,3395.63,4854.814094748087,M5,4709.61,74.0,4783.61,0.0
Job_045,4,3395.63,4854.814094748087,M4,4930.56,32.0,4962.56,107.75
Job_045,5,3395.63,4854.814094748087,M6,4962.56,88.0,5050.56,195.75
Job_045,6,3395.63,4854.814094748087,M8,5058.76,19.0,5077.76,222.95
Job_045,7,3395.63,4854.814094748087,M9,5089.76,48.0,5137.76,282.95
Job_045,8,3395.63,4854.814094748087,M7,5398.4,36.0,5434.4,579.59
Job_045,9,3395.63,4854.814094748087,M3,5502.76,79.0,5581.76,726.95
Job_046,0,3628.04,5244.242049284987,M0,4562.4,76.0,4638.4,0.0
Job_046,1,3628.04,5244.242049284987,M1,4843.2,69.0,4912.2,0.0
Job_046,2,3628.04,5244.242049284987,M3,4912.2,76.0,4988.2,0.0
Job_046,3,3628.04,5244.242049284987,M5,5005.96,51.0,5056.96,0.0
Job_046,4,3628.04,5244.242049284987,M2,5085.0,85.0,5170.0,0.0
Job_046,5,3628.04,5244.242049284987,M9,5170.0,11.0,5181.0,0.0
Job_046,6,3628.04,5244.242049284987,M6,5235.6,40.0,5275.6,31.36
Job_046,7,3628.04,5244.242049284987,M7,5308.8,89.0,5397.8,153.56
Job_046,8,3628.04,5244.242049284987,M4,5397.8,26.0,5423.8,179.56
Job_046,9,3628.04,5244.242049284987,M8,5430.4,74.0,5504.4,260.16
Job_047,0,3661.95,5123.841300860792,M1,4457.2,85.0,4542.2,0.0
Job_047,1,3661.95,5123.841300860792,M0,4542.2,13.0,4555.2,0.0
Job_047,2,3661.95,5123.841300860792,M2,4585.6,61.0,4646.6,0.0
Job_047,3,3661.95,5123.841300860792,M6,4715.16,7.0,4722.16,0.0
Job_047,4,3661.95,5123.841300860792,M8,4818.36,64.0,4882.36,0.0
Job_047,5,3661.95,5123.841300860792,M9,4882.36,76.0,4958.36,0.0
Job_047,6,3661.95,5123.841300860792,M5,4958.36,47.0,5005.36,0.0
Job_047,7,3661.95,5123.841300860792,M3,5015.4,52.0,5067.4,0.0
Job_047,8,3661.95,5123.841300860792,M4,5067.4,90.0,5157.4,33.56
Job_047,9,3661.95,5123.841300860792,M7,5435.0,45.0,5480.0,356.16
Job_048,0,3771.94,5231.124094748087,M2,4320.0,31.0,4351.0,0.0
Job_048,1,3771.94,5231.124094748087,M0,4710.6,86.0,4796.6,0.0
Job_048,2,3771.94,5231.124094748087,M1,4796.6,46.0,4842.6,0.0
Job_048,3,3771.94,5231.124094748087,M5,5057.56,74.0,5131.56,0.0
Job_048,4,3771.94,5231.124094748087,M4,5234.2,32.0,5266.2,35.08
Job_048,5,3771.94,5231.124094748087,M6,5322.8,88.0,5410.8,179.68
Job_048,6,3771.94,5231.124094748087,M8,5410.8,19.0,5429.8,198.68
Job_048,7,3771.94,5231.124094748087,M9,5429.8,48.0,5477.8,246.68
Job_048,8,3771.94,5231.124094748087,M7,5480.6,36.0,5516.6,285.48
Job_048,9,3771.94,5231.124094748087,M3,5621.96,79.0,5700.96,469.84
Job_049,0,3824.71,5440.912049284987,M0,4900.0,76.0,4976.0,0.0
Job_049,1,3824.71,5440.912049284987,M1,5178.6,69.0,5247.6,0.0
Job_049,2,3824.71,5440.912049284987,M3,5426.16,76.0,5502.16,61.25
Job_049,3,3824.71,5440.912049284987,M5,5502.16,51.0,5553.16,112.25
Job_049,4,3824.71,5440.912049284987,M2,5695.96,85.0,5780.96,340.05
Job_049,5,3824.71,5440.912049284987,M9,5804.96,11.0,5815.96,375.05
Job_049,6,3824.71,5440.912049284987,M6,5852.4,40.0,5892.4,451.49
Job_049,7,3824.71,5440.912049284987,M7,5922.16,89.0,6011.16,570.25
Job_049,8,3824.71,5440.912049284987,M4,6016.76,26.0,6042.76,601.85
Job_049,9,3824.71,5440.912049284987,M8,6042.76,74.0,6116.76,675.85
Job_050,0,3883.56,5264.235117479637,M0,4797.2,43.0,4840.2,0.0
Job_050,1,3883.56,5264.235117479637,M2,4840.2,90.0,4930.2,0.0
Job_050,2,3883.56,5264.235117479637,M4,4963.16,75.0,5038.16,0.0
