Job,Arrival,Machine,Start,Processing Time,Flow time,End
Job_091,5650.59,M1,7851.8,91,2292.21,7942.8
Job_091,5650.59,M0,8115.4,85,2549.8099999999995,8200.4
Job_091,5650.59,M3,8524.4,39,2912.8099999999995,8563.4
Job_091,5650.59,M2,8563.4,74,2986.8099999999995,8637.4
Job_091,5650.59,M8,8637.4,90,3076.8099999999995,8727.4
Job_091,5650.59,M5,8727.4,10,3086.8099999999995,8737.4
Job_091,5650.59,M7,8737.4,12,3098.8099999999995,8749.4
Job_091,5650.59,M6,8749.4,89,3187.8099999999995,8838.4
Job_091,5650.59,M9,8838.4,45,3232.8099999999995,8883.4
Job_091,5650.59,M4,8883.4,33,3265.8099999999995,8916.4
Job_090,5550.12,M0,7756.8,43,2249.6800000000003,7799.8
Job_090,5550.12,M2,7860.8,90,2400.6800000000003,7950.8
Job_090,5550.12,M4,8237.6,75,2762.4800000000005,8312.6
Job_090,5550.12,M9,8312.6,11,2773.4800000000005,8323.6
Job_090,5550.12,M3,8454.8,69,2973.6799999999994,8523.8
Job_090,5550.12,M1,8523.8,28,3001.6799999999994,8551.8
Job_090,5550.12,M6,8551.8,46,3047.6799999999994,8597.8
Job_090,5550.12,M5,8597.8,46,3093.6799999999994,8643.8
Job_090,5550.12,M7,8643.8,72,3165.6799999999994,8715.8
Job_090,5550.12,M8,8728.0,30,3207.88,8758.0
Job_089,5501.64,M0,7727.2,29,2254.5599999999995,7756.2
Job_089,5501.64,M1,7773.2,78,2349.5599999999995,7851.2
Job_089,5501.64,M2,7851.2,9,2358.5599999999995,7860.2
Job_089,5501.64,M3,7860.2,36,2394.5599999999995,7896.2
Job_089,5501.64,M4,7936.8,49,2484.16,7985.8
Job_089,5501.64,M5,7985.8,11,2495.16,7996.8
Job_089,5501.64,M6,8108.2,62,2668.5599999999995,8170.2
Job_089,5501.64,M7,8282.6,56,2836.96,8338.6
Job_089,5501.64,M8,8338.6,44,2880.96,8382.6
Job_089,5501.64,M9,8382.6,21,2901.96,8403.6
Job_088,5347.0,M2,7569.6,31,2253.6000000000004,7600.6
Job_088,5347.0,M0,7640.6,86,2379.6000000000004,7726.6
Job_088,5347.0,M1,7726.6,46,2425.6000000000004,7772.6
Job_088,5347.0,M5,7830.2,74,2557.2,7904.2
Job_088,5347.0,M4,7904.2,32,2589.2,7936.2
Job_088,5347.0,M6,8019.6,88,2760.6000000000004,8107.6
Job_088,5347.0,M8,8123.6,19,2795.6000000000004,8142.6
Job_088,5347.0,M9,8142.6,48,2843.6000000000004,8190.6
Job_088,5347.0,M7,8339.2,36,3028.2000000000007,8375.2
Job_088,5347.0,M3,8375.2,79,3107.2000000000007,8454.2
Job_087,5189.15,M2,7226.6,14,2051.4500000000007,7240.6
Job_087,5189.15,M0,7240.6,6,2057.4500000000007,7246.6
Job_087,5189.15,M1,7390.8,22,2223.6500000000005,7412.8
Job_087,5189.15,M5,7412.8,61,2284.6500000000005,7473.8
Job_087,5189.15,M3,7590.0,26,2426.8500000000004,7616.0
Job_087,5189.15,M4,7616.0,69,2495.8500000000004,7685.0
Job_087,5189.15,M8,7685.0,21,2516.8500000000004,7706.0
Job_087,5189.15,M7,7706.0,49,2565.8500000000004,7755.0
Job_087,5189.15,M9,7755.0,72,2637.8500000000004,7827.0
Job_087,5189.15,M6,7876.4,53,2740.25,7929.4
Job_086,5118.47,M2,7142.0,84,2107.5299999999997,7226.0
Job_086,5118.47,M1,7413.4,2,2296.9299999999994,7415.4
Job_086,5118.47,M5,7518.0,52,2451.5299999999997,7570.0
Job_086,5118.47,M3,7656.2,95,2632.7299999999996,7751.2
Job_086,5118.47,M8,7947.8,48,2877.33,7995.8
Job_086,5118.47,M9,7995.8,72,2949.33,8067.8
Job_086,5118.47,M0,8067.8,47,2996.33,8114.8
Job_086,5118.47,M6,8170.8,65,3117.329999999999,8235.8
Job_086,5118.47,M4,8313.2,6,3200.7300000000005,8319.2
Job_086,5118.47,M7,8375.8,25,3282.329999999999,8400.8
Job_085,5099.36,M1,7213.6,85,2199.2400000000007,7298.6
Job_085,5099.36,M0,7298.6,13,2212.2400000000007,7311.6
Job_085,5099.36,M2,7326.8,61,2288.4400000000005,7387.8
Job_085,5099.36,M6,7387.8,7,2295.4400000000005,7394.8
Job_085,5099.36,M8,7403.4,64,2368.04,7467.4
Job_085,5099.36,M9,7506.6,76,2483.2400000000007,7582.6
Job_085,5099.36,M5,7710.0,47,2657.6400000000003,7757.0
Job_085,5099.36,M3,7757.0,52,2709.6400000000003,7809.0
Job_085,5099.36,M4,8147.0,90,3137.6400000000003,8237.0
Job_085,5099.36,M7,8237.0,45,3182.6400000000003,8282.0
Job_084,5030.5,M0,6986.8,43,1999.3000000000002,7029.8
Job_084,5030.5,M2,7029.8,90,2089.3,7119.8
Job_084,5030.5,M4,7138.6,75,2183.1000000000004,7213.6
Job_084,5030.5,M9,7225.6,11,2206.1000000000004,7236.6
Job_084,5030.5,M3,7520.4,69,2558.8999999999996,7589.4
Job_084,5030.5,M1,7589.4,28,2586.8999999999996,7617.4
Job_084,5030.5,M6,7617.4,46,2632.8999999999996,7663.4
Job_084,5030.5,M5,7663.4,46,2678.8999999999996,7709.4
Job_084,5030.5,M7,7845.2,72,2886.7,7917.2
Job_084,5030.5,M8,7917.2,30,2916.7,7947.2
Job_083,5007.7,M1,6941.2,81,2014.5,7022.2
Job_083,5007.7,M2,7474.0,95,2561.3,7569.0
Job_083,5007.7,M0,7569.0,71,2632.3,7640.0
Job_083,5007.7,M4,7767.8,99,2859.1000000000004,7866.8
Job_083,5007.7,M6,7866.8,9,2868.1000000000004,7875.8
Job_083,5007.7,M8,7996.4,52,3040.7,8048.4
Job_083,5007.7,M7,8048.4,85,3125.7,8133.4
Job_083,5007.7,M3,8133.4,98,3223.7,8231.4
Job_083,5007.7,M9,8231.4,22,3245.7,8253.4
Job_083,5007.7,M5,8253.4,43,3288.7,8296.4
Job_082,5005.32,M1,7299.2,91,2384.88,7390.2
Job_082,5005.32,M0,7390.2,85,2469.88,7475.2
Job_082,5005.32,M3,7616.6,39,2650.2800000000007,7655.6
Job_082,5005.32,M2,7655.6,74,2724.2800000000007,7729.6
Job_082,5005.32,M8,7729.6,90,2814.2800000000007,7819.6
Job_082,5005.32,M5,7819.6,10,2824.2800000000007,7829.6
Job_082,5005.32,M7,7917.8,12,2924.4800000000005,7929.8
Job_082,5005.32,M6,7930.0,89,3013.6800000000003,8019.0
Job_082,5005.32,M9,8068.4,45,3108.08,8113.4
Job_082,5005.32,M4,8113.4,33,3141.08,8146.4
Job_081,4967.75,M0,6787.0,29,1848.25,6816.0
Job_081,4967.75,M1,6816.0,78,1926.25,6894.0
Job_081,4967.75,M2,6894.0,9,1935.25,6903.0
Job_081,4967.75,M3,6903.0,36,1971.25,6939.0
Job_081,4967.75,M4,7089.0,49,2170.25,7138.0
Job_081,4967.75,M5,7173.0,11,2216.25,7184.0
Job_081,4967.75,M6,7191.2,62,2285.45,7253.2
Job_081,4967.75,M7,7261.6,56,2349.8500000000004,7317.6
Job_081,4967.75,M8,7358.8,44,2435.05,7402.8
Job_081,4967.75,M9,7485.0,21,2538.25,7506.0
Job_080,4958.78,M1,6894.6,46,1981.8200000000006,6940.6
Job_080,4958.78,M0,7030.4,37,2108.62,7067.4
Job_080,4958.78,M3,7067.4,61,2169.62,7128.4
Job_080,4958.78,M2,7128.4,13,2182.62,7141.4
Job_080,4958.78,M6,7158.6,32,2231.8200000000006,7190.6
Job_080,4958.78,M5,7190.6,21,2252.8200000000006,7211.6
Job_080,4958.78,M9,7237.2,32,2310.42,7269.2
Job_080,4958.78,M8,7269.2,89,2399.42,7358.2
Job_080,4958.78,M7,7358.2,30,2429.42,7388.2
Job_080,4958.78,M4,7685.6,55,2781.8200000000006,7740.6
Job_079,4902.94,M0,7068.0,76,2241.0600000000004,7144.0
Job_079,4902.94,M1,7144.0,69,2310.0600000000004,7213.0
Job_079,4902.94,M3,7213.0,76,2386.0600000000004,7289.0
Job_079,4902.94,M5,7289.0,51,2437.0600000000004,7340.0
Job_079,4902.94,M2,7388.4,85,2570.46,7473.4
Job_079,4902.94,M9,7473.4,11,2581.46,7484.4
Job_079,4902.94,M6,7664.0,40,2801.0600000000004,7704.0
Job_079,4902.94,M7,7755.6,89,2941.6600000000008,7844.6
Job_079,4902.94,M4,7867.4,26,2990.46,7893.4
Job_079,4902.94,M8,8049.0,74,3220.0600000000004,8123.0
Job_078,4849.4,M1,6574.8,85,1810.4000000000005,6659.8
Job_078,4849.4,M0,6770.0,13,1933.6000000000004,6783.0
Job_078,4849.4,M2,6783.0,61,1994.6000000000004,6844.0
Job_078,4849.4,M6,6844.0,7,2001.6000000000004,6851.0
Job_078,4849.4,M8,6876.8,64,2091.4000000000005,6940.8
Job_078,4849.4,M9,7049.4,76,2276.0,7125.4
Job_078,4849.4,M5,7125.4,47,2323.0,7172.4
Job_078,4849.4,M3,7289.6,52,2492.2000000000007,7341.6
Job_078,4849.4,M4,7341.6,90,2582.2000000000007,7431.6
Job_078,4849.4,M7,7478.4,45,2674.0,7523.4
Job_077,4747.52,M0,6111.4,76,1439.8799999999992,6187.4
Job_077,4747.52,M1,6660.4,69,1981.8799999999992,6729.4
Job_077,4747.52,M3,6729.4,76,2057.879999999999,6805.4
Job_077,4747.52,M5,6833.2,51,2136.6799999999994,6884.2
Job_077,4747.52,M2,7241.2,85,2578.6799999999994,7326.2
Job_077,4747.52,M9,7326.2,11,2589.6799999999994,7337.2
Job_077,4747.52,M6,7337.2,40,2629.6799999999994,7377.2
Job_077,4747.52,M7,7388.8,89,2730.2799999999997,7477.8
Job_077,4747.52,M4,7741.2,26,3019.6799999999994,7767.2
Job_077,4747.52,M8,7820.2,74,3146.6799999999994,7894.2
Job_076,4729.92,M2,6652.4,31,1953.4799999999996,6683.4
Job_076,4729.92,M0,6683.4,86,2039.4799999999996,6769.4
Job_076,4729.92,M1,6769.4,46,2085.4799999999996,6815.4
Job_076,4729.92,M5,6884.8,74,2228.88,6958.8
Job_076,4729.92,M4,6958.8,32,2260.88,6990.8
Job_076,4729.92,M6,7070.0,88,2428.08,7158.0
Job_076,4729.92,M8,7158.0,19,2447.08,7177.0
Job_076,4729.92,M9,7177.0,48,2495.08,7225.0
Job_076,4729.92,M7,7225.0,36,2531.08,7261.0
Job_076,4729.92,M3,7440.8,79,2789.88,7519.8
Job_075,4709.61,M1,6528.2,46,1864.5900000000001,6574.2
Job_075,4709.61,M0,6574.2,37,1901.5900000000001,6611.2
Job_075,4709.61,M3,6663.0,61,2014.3900000000003,6724.0
Job_075,4709.61,M2,6724.0,13,2027.3900000000003,6737.0
Job_075,4709.61,M6,6737.0,32,2059.3900000000003,6769.0
Job_075,4709.61,M5,6811.6,21,2122.9900000000007,6832.6
Job_075,4709.61,M9,6939.8,32,2262.1900000000005,6971.8
Job_075,4709.61,M8,6971.8,89,2351.1900000000005,7060.8
Job_075,4709.61,M7,7060.8,30,2381.1900000000005,7090.8
Job_075,4709.61,M4,7214.2,55,2559.59,7269.2
Job_074,4636.0,M2,6034.4,84,1482.3999999999996,6118.4
Job_074,4636.0,M1,6482.8,2,1848.8000000000002,6484.8
Job_074,4636.0,M5,6515.4,52,1931.3999999999996,6567.4
Job_074,4636.0,M3,6567.4,95,2026.3999999999996,6662.4
Job_074,4636.0,M8,6662.4,48,2074.3999999999996,6710.4
Job_074,4636.0,M9,6867.2,72,2303.2,6939.2
Job_074,4636.0,M0,6939.2,47,2350.2,6986.2
Job_074,4636.0,M6,7004.4,65,2433.3999999999996,7069.4
Job_074,4636.0,M4,7082.4,6,2452.3999999999996,7088.4
Job_074,4636.0,M7,7091.4,25,2480.3999999999996,7116.4
Job_073,4556.45,M2,5659.6,14,1117.1500000000005,5673.6
Job_073,4556.45,M0,5900.4,6,1349.9499999999998,5906.4
Job_073,4556.45,M1,6026.4,22,1491.9499999999998,6048.4
Job_073,4556.45,M5,6048.4,61,1552.9499999999998,6109.4
Job_073,4556.45,M3,6500.2,26,1969.75,6526.2
Job_073,4556.45,M4,6526.2,69,2038.75,6595.2
Job_073,4556.45,M8,6630.0,21,2094.55,6651.0
Job_073,4556.45,M7,6656.6,49,2149.1500000000005,6705.6
Job_073,4556.45,M9,6705.6,72,2221.1500000000005,6777.6
Job_073,4556.45,M6,6861.2,53,2357.75,6914.2
Job_072,4512.34,M1,6401.2,81,1969.8599999999997,6482.2
Job_072,4512.34,M2,6482.2,95,2064.8599999999997,6577.2
Job_072,4512.34,M0,6611.8,71,2170.46,6682.8
Job_072,4512.34,M4,6734.4,99,2321.0599999999995,6833.4
Job_072,4512.34,M6,6851.6,9,2348.26,6860.6
Job_072,4512.34,M8,7061.4,52,2601.0599999999995,7113.4
